D2	Men	12	Great Lakes Valley	Truman St.
D2	Men	12	Great Lakes Valley	Lewis
D2	Men	12	Metropolitan Swimming	Bridgeport
D2	Men	12	Metropolitan Swimming	Queens
D2	Men	12	Northeast Ten	Adelphi
D2	Men	12	Northeast Ten	Southern Conn
D2	Men	12	Northeast Ten	St. Michael's
D2	Men	12	Northeast Ten	Bentley
D2	Men	12	Northeast Ten	Pace
D2	Men	12	Northeast Ten	Saint Rose
D2	Men	12	Northeast Ten	Le Moyne
D2	Men	12	Pacific Collegiate	UCSD
D2	Men	12	Bluegrass Mountain	Limestone
D2	Men	12	Bluegrass Mountain	Lenoir-Rhyne
D2	Men	12	Bluegrass Mountain	Fairmont
D2	Men	12	Bluegrass Mountain	Davis & Elkins
D2	Men	12	Bluegrass Mountain	Queens (NC)
D2	Men	12	Bluegrass Mountain	Catawba
D2	Men	12	Bluegrass Mountain	Wingate
D2	Men	12	Appalachian (ASC)	Mars Hill
D2	Men	12	Appalachian (ASC)	Wheeling Jesuit
D2	Men	12	Appalachian (ASC)	Urbana
D2	Men	12	Appalachian (ASC)	WVWC
D2	Men	12	Appalachian (ASC)	King
D2	Men	12	Sunshine State	Nova S'eastern
D2	Men	12	Sunshine State	Rollins
D2	Men	12	Sunshine State	Florida Tech
D2	Men	12	Sunshine State	Florida Southern
D2	Men	12	Sunshine State	Saint Leo
D2	Men	12	Sunshine State	TAMPA
D2	Men	12	Rocky Mountain Athletic	Colorado Mesa
D2	Men	12	Rocky Mountain Athletic	Adams St.
D2	Men	12	Rocky Mountain Athletic	Mines
D2	Men	15	New South Intercollegiate	Henderson St.
D2	Men	15	New South Intercollegiate	Lindenwood
D2	Men	15	New South Intercollegiate	Ouachita
D2	Men	15	New South Intercollegiate	St. Cloud St.-M
D2	Men	15	New South Intercollegiate	UTPB
D2	Men	15	New South Intercollegiate	Delta State
D2	Men	15	Great Lakes Intercoll	Ashland
D2	Men	15	Great Lakes Intercoll	Wayne State
D2	Men	15	Great Lakes Intercoll	Grand Valley
D2	Men	15	Great Lakes Intercoll	Findlay
D2	Men	15	Great Lakes Intercoll	Tiffin
D2	Men	15	Pennsylvania State (PSAC)	West Chester
D2	Men	15	Pennsylvania State (PSAC)	SHIP
D2	Men	15	Pennsylvania State (PSAC)	Clarion
D2	Men	15	Pennsylvania State (PSAC)	Bloomsburg
D2	Men	15	Pennsylvania State (PSAC)	IUP
D2	Men	15	Pennsylvania State (PSAC)	Edinboro
D2	Men	15	Pennsylvania State (PSAC)	Gannon
D2	Men	15	Great Lakes Valley	Drury
D2	Men	15	Great Lakes Valley	Truman St.
D2	Men	15	Great Lakes Valley	UMSL
D2	Men	15	Great Lakes Valley	Missouri S & T
D2	Men	15	Great Lakes Valley	Lewis
D2	Men	15	Great Lakes Valley	Indy
D2	Men	15	Great Lakes Valley	Jewell
D2	Men	15	Great Lakes Valley	Bellarmine
D2	Men	15	Metropolitan Swimming	Bridgeport
D2	Men	15	Metropolitan Swimming	Queens
D2	Men	15	Northeast Ten	Adelphi
D2	Men	15	Northeast Ten	Southern Conn
D2	Men	15	Northeast Ten	St. Michael's
D2	Men	15	Northeast Ten	Bentley
D2	Men	15	Northeast Ten	Merrimack
D2	Men	15	Northeast Ten	Pace
D2	Men	15	Northeast Ten	Saint Rose
D2	Men	15	Northeast Ten	Le Moyne
D2	Men	15	Pacific Collegiate	Simon Fraser
D2	Men	15	Pacific Collegiate	UCSD
D2	Men	15	Bluegrass Mountain	Limestone
D2	Men	15	Bluegrass Mountain	Lenoir-Rhyne
D2	Men	15	Bluegrass Mountain	Fairmont
D2	Men	15	Bluegrass Mountain	Carson-Newman
D2	Men	15	Bluegrass Mountain	Davis & Elkins
D2	Men	15	Bluegrass Mountain	Queens (NC)
D2	Men	15	Bluegrass Mountain	Catawba
D2	Men	15	Bluegrass Mountain	Wingate
D2	Men	15	Appalachian (ASC)	Mars Hill
D2	Men	15	Appalachian (ASC)	King
D2	Men	15	Appalachian (ASC)	NDC
D2	Men	15	Appalachian (ASC)	Urbana
D2	Men	15	Appalachian (ASC)	WVWC
D2	Men	15	Appalachian (ASC)	Malone
D2	Men	15	Appalachian (ASC)	Alderson Broadd.
D2	Men	15	Appalachian (ASC)	Wheeling Jesuit
D2	Men	15	Sunshine State	Nova S'eastern
D2	Men	15	Sunshine State	Rollins
D2	Men	15	Sunshine State	Florida Tech
D2	Men	15	Sunshine State	Florida Southern
D2	Men	15	Sunshine State	Saint Leo
D2	Men	15	Sunshine State	TAMPA
D2	Men	15	Rocky Mountain Athletic	Colorado Mesa
D2	Men	15	Rocky Mountain Athletic	Adams St.
D2	Men	15	Rocky Mountain Athletic	Cal Baptist
D2	Men	15	Rocky Mountain Athletic	Mines
D2	Men	14	New South Intercollegiate	Henderson St.
D2	Men	14	New South Intercollegiate	Lindenwood
D2	Men	14	New South Intercollegiate	Ouachita
D2	Men	14	New South Intercollegiate	St. Cloud St.-M
D2	Men	14	New South Intercollegiate	UTPB
D2	Men	14	New South Intercollegiate	Delta State
D2	Men	14	Great Lakes Intercoll	Ashland
D2	Men	14	Great Lakes Intercoll	Findlay
D2	Men	14	Great Lakes Intercoll	Wayne State
D2	Men	14	Great Lakes Intercoll	Grand Valley
D2	Men	14	Great Lakes Intercoll	Tiffin
D2	Men	14	Pennsylvania State (PSAC)	West Chester
D2	Men	14	Pennsylvania State (PSAC)	SHIP
D2	Men	14	Pennsylvania State (PSAC)	Clarion
D2	Men	14	Pennsylvania State (PSAC)	Bloomsburg
D2	Men	14	Pennsylvania State (PSAC)	IUP
D2	Men	14	Pennsylvania State (PSAC)	Edinboro
D2	Men	14	Pennsylvania State (PSAC)	Gannon
D2	Men	14	Great Lakes Valley	Drury
D2	Men	14	Great Lakes Valley	Truman St.
D2	Men	14	Great Lakes Valley	Missouri S & T
D2	Men	14	Great Lakes Valley	Lewis
D2	Men	14	Great Lakes Valley	Indy
D2	Men	14	Great Lakes Valley	Jewell
D2	Men	14	Great Lakes Valley	Bellarmine
D2	Men	14	Metropolitan Swimming	Bridgeport
D2	Men	14	Metropolitan Swimming	Queens
D2	Men	14	Northeast Ten	Adelphi
D2	Men	14	Northeast Ten	Southern Conn
D2	Men	14	Northeast Ten	St. Michael's
D2	Men	14	Northeast Ten	Bentley
D2	Men	14	Northeast Ten	Pace
D2	Men	14	Northeast Ten	Saint Rose
D2	Men	14	Northeast Ten	Le Moyne
D2	Men	14	Pacific Collegiate	Simon Fraser
D2	Men	14	Pacific Collegiate	UCSD
D2	Men	14	Bluegrass Mountain	Limestone
D2	Men	14	Bluegrass Mountain	Lenoir-Rhyne
D2	Men	14	Bluegrass Mountain	Fairmont
D2	Men	14	Bluegrass Mountain	Carson-Newman
D2	Men	14	Bluegrass Mountain	Davis & Elkins
D2	Men	14	Bluegrass Mountain	Queens (NC)
D2	Men	14	Bluegrass Mountain	Catawba
D2	Men	14	Bluegrass Mountain	Wingate
D2	Men	14	Appalachian (ASC)	Mars Hill
D2	Men	14	Appalachian (ASC)	King
D2	Men	14	Appalachian (ASC)	NDC
D2	Men	14	Appalachian (ASC)	Urbana
D2	Men	14	Appalachian (ASC)	WVWC
D2	Men	14	Appalachian (ASC)	Malone
D2	Men	14	Appalachian (ASC)	Alderson Broadd.
D2	Men	14	Appalachian (ASC)	Wheeling Jesuit
D2	Men	14	Sunshine State	Nova S'eastern
D2	Men	14	Sunshine State	Rollins
D2	Men	14	Sunshine State	Florida Tech
D2	Men	14	Sunshine State	Florida Southern
D2	Men	14	Sunshine State	Saint Leo
D2	Men	14	Sunshine State	TAMPA
D2	Men	14	Rocky Mountain Athletic	Colorado Mesa
D2	Men	14	Rocky Mountain Athletic	Adams St.
D2	Men	14	Rocky Mountain Athletic	Cal Baptist
D2	Men	14	Rocky Mountain Athletic	Mines
D2	Men	17	New South Intercollegiate	Henderson St.
D2	Men	17	New South Intercollegiate	Lindenwood
D2	Men	17	New South Intercollegiate	Ouachita
D2	Men	17	New South Intercollegiate	St. Cloud St.-M
D2	Men	17	New South Intercollegiate	UTPB
D2	Men	17	New South Intercollegiate	Delta State
D2	Men	17	Great Lakes Intercoll	Findlay
D2	Men	17	Great Lakes Intercoll	NMU
D2	Men	17	Great Lakes Intercoll	Tiffin
D2	Men	17	Great Lakes Intercoll	Saginaw Valley
D2	Men	17	Great Lakes Intercoll	Wayne State
D2	Men	17	Great Lakes Intercoll	Grand Valley
D2	Men	17	Great Lakes Intercoll	Ashland
D2	Men	17	Pennsylvania State (PSAC)	West Chester
D2	Men	17	Pennsylvania State (PSAC)	Clarion
D2	Men	17	Pennsylvania State (PSAC)	Gannon
D2	Men	17	Pennsylvania State (PSAC)	Bloomsburg
D2	Men	17	Pennsylvania State (PSAC)	IUP
D2	Men	17	Pennsylvania State (PSAC)	Edinboro
D2	Men	17	Pennsylvania State (PSAC)	SHIP
D2	Men	17	Great Lakes Valley	Drury
